Vardas         Pavarde        Galutinis (vid.)
vardas1558     pavarde1558     5.76
vardas1560     pavarde1560     7.88
vardas1562     pavarde1562     7.28
vardas1563     pavarde1563     5.92
vardas1564     pavarde1564     8.24
vardas1565     pavarde1565      6.8
vardas1566     pavarde1566     5.16
vardas1567     pavarde1567     6.56
vardas1568     pavarde1568      7.6
vardas1570     pavarde1570     7.16
vardas1571     pavarde1571     6.96
vardas1572     pavarde1572     5.68
vardas1573     pavarde1573     5.16
vardas1576     pavarde1576        5
vardas1579     pavarde1579      6.2
vardas1580     pavarde1580     6.52
vardas1581     pavarde1581     6.16
vardas1582     pavarde1582     6.92
vardas1583     pavarde1583     5.36
vardas1585     pavarde1585     7.92
vardas1586     pavarde1586        8
vardas1587     pavarde1587     5.68
vardas1591     pavarde1591     8.04
vardas1592     pavarde1592      8.4
vardas1593     pavarde1593     6.52
vardas1594     pavarde1594     8.12
vardas1598     pavarde1598      6.6
vardas1599     pavarde1599     6.52
vardas1603     pavarde1603     5.36
vardas1604     pavarde1604     5.44
vardas1605     pavarde1605      7.2
vardas1608     pavarde1608      7.8
vardas1609     pavarde1609     6.64
vardas1612     pavarde1612      9.2
vardas1613     pavarde1613      7.6
vardas1615     pavarde1615     7.52
vardas1616     pavarde1616     5.88
vardas1623     pavarde1623     8.32
vardas1625     pavarde1625     8.08
vardas1626     pavarde1626     7.72
vardas1627     pavarde1627        6
vardas1629     pavarde1629     6.92
vardas1631     pavarde1631     7.48
vardas1632     pavarde1632     8.12
vardas1633     pavarde1633     8.12
vardas1635     pavarde1635     5.04
vardas1636     pavarde1636     8.32
vardas1637     pavarde1637     8.56
vardas1638     pavarde1638     8.96
vardas1640     pavarde1640     5.48
vardas1642     pavarde1642     6.88
vardas1643     pavarde1643      5.4
vardas1644     pavarde1644     5.72
vardas1645     pavarde1645     5.64
vardas1647     pavarde1647     7.52
vardas1649     pavarde1649     6.32
vardas1650     pavarde1650     7.92
vardas1651     pavarde1651     5.76
vardas1655     pavarde1655      7.4
vardas1656     pavarde1656     8.72
vardas1657     pavarde1657     7.76
vardas1659     pavarde1659     5.48
vardas1665     pavarde1665      7.2
vardas1667     pavarde1667     8.96
vardas1670     pavarde1670     6.88
vardas1672     pavarde1672      5.4
vardas1674     pavarde1674      6.6
vardas1675     pavarde1675     7.04
vardas1677     pavarde1677     5.92
vardas1678     pavarde1678     6.32
vardas1680     pavarde1680     7.32
vardas1683     pavarde1683     8.64
vardas1685     pavarde1685     8.96
vardas1686     pavarde1686      5.2
vardas1688     pavarde1688     6.92
vardas1689     pavarde1689     5.72
vardas1690     pavarde1690     5.16
vardas1691     pavarde1691     5.04
vardas1693     pavarde1693     7.24
vardas1695     pavarde1695     8.32
vardas1696     pavarde1696     8.44
vardas1698     pavarde1698     8.08
vardas1699     pavarde1699     7.24
vardas1700     pavarde1700     5.76
vardas1701     pavarde1701     6.72
vardas1702     pavarde1702     7.52
vardas1703     pavarde1703     7.04
vardas1705     pavarde1705     6.32
vardas1706     pavarde1706     6.08
vardas1707     pavarde1707     7.84
vardas1709     pavarde1709      6.6
vardas1710     pavarde1710     7.72
vardas1717     pavarde1717     8.68
vardas1718     pavarde1718     8.12
vardas1719     pavarde1719     8.32
vardas1720     pavarde1720      7.8
vardas1722     pavarde1722     6.28
vardas1723     pavarde1723     5.04
vardas1724     pavarde1724     6.16
vardas1726     pavarde1726      6.6
vardas1734     pavarde1734     8.08
vardas1737     pavarde1737        6
vardas1738     pavarde1738     5.04
vardas1741     pavarde1741     5.48
vardas1742     pavarde1742     5.48
vardas1743     pavarde1743      5.6
vardas1746     pavarde1746     6.88
vardas1747     pavarde1747     5.12
vardas1749     pavarde1749     6.92
vardas1752     pavarde1752     7.32
vardas1754     pavarde1754      6.8
vardas1756     pavarde1756     7.48
vardas1757     pavarde1757     6.08
vardas1759     pavarde1759     6.96
vardas1762     pavarde1762     7.36
vardas1763     pavarde1763     5.72
vardas1764     pavarde1764     5.68
vardas1765     pavarde1765        5
vardas1766     pavarde1766     8.64
vardas1767     pavarde1767     7.52
vardas1769     pavarde1769     5.12
vardas1770     pavarde1770     7.64
vardas1773     pavarde1773     7.64
vardas1774     pavarde1774     6.52
vardas1776     pavarde1776      5.8
vardas1778     pavarde1778     6.84
vardas1779     pavarde1779     8.04
vardas1780     pavarde1780     6.64
vardas1781     pavarde1781     7.68
vardas1782     pavarde1782     5.68
vardas1783     pavarde1783     5.84
vardas1784     pavarde1784     8.32
vardas1785     pavarde1785      6.6
vardas1787     pavarde1787      7.2
vardas1789     pavarde1789        6
vardas1791     pavarde1791     7.24
vardas1792     pavarde1792     6.92
vardas1793     pavarde1793     5.28
vardas1794     pavarde1794     7.84
vardas1797     pavarde1797      7.4
vardas1798     pavarde1798     8.36
vardas1800     pavarde1800     7.76
vardas1801     pavarde1801     5.64
vardas1802     pavarde1802      5.8
vardas1803     pavarde1803     8.08
vardas1804     pavarde1804     8.12
vardas1807     pavarde1807     8.24
vardas1809     pavarde1809     7.36
vardas1810     pavarde1810     7.72
vardas1811     pavarde1811        8
vardas1813     pavarde1813     7.76
vardas1816     pavarde1816     6.16
vardas1817     pavarde1817     6.24
vardas1820     pavarde1820      7.8
vardas1821     pavarde1821      6.4
vardas1823     pavarde1823     7.28
vardas1826     pavarde1826     5.08
vardas1829     pavarde1829     8.28
vardas1830     pavarde1830     6.48
vardas1832     pavarde1832     5.96
vardas1833     pavarde1833     7.72
vardas1836     pavarde1836      8.4
vardas1837     pavarde1837     5.88
vardas1838     pavarde1838     5.92
vardas1840     pavarde1840     6.44
vardas1841     pavarde1841     5.08
vardas1843     pavarde1843      7.2
vardas1844     pavarde1844     6.16
vardas1846     pavarde1846     6.08
vardas1848     pavarde1848     8.12
vardas1849     pavarde1849        5
vardas1850     pavarde1850      7.4
vardas1855     pavarde1855     6.32
vardas1860     pavarde1860     5.68
vardas1861     pavarde1861     5.36
vardas1862     pavarde1862     6.84
vardas1863     pavarde1863        7
vardas1864     pavarde1864     5.64
vardas1865     pavarde1865     7.68
vardas1866     pavarde1866     8.64
vardas1868     pavarde1868     5.52
vardas1870     pavarde1870     7.84
vardas1872     pavarde1872     6.96
vardas1873     pavarde1873     5.84
vardas1874     pavarde1874     7.84
vardas1876     pavarde1876      7.4
vardas1877     pavarde1877     6.44
vardas1878     pavarde1878      8.8
vardas1879     pavarde1879     6.96
vardas1880     pavarde1880      5.2
vardas1882     pavarde1882     6.32
vardas1883     pavarde1883     6.56
vardas1884     pavarde1884     7.48
vardas1885     pavarde1885      7.4
vardas1886     pavarde1886     7.76
vardas1887     pavarde1887     5.92
vardas1890     pavarde1890     6.68
vardas1891     pavarde1891      7.4
vardas1893     pavarde1893     6.92
vardas1894     pavarde1894     5.92
vardas1896     pavarde1896     6.12
vardas1898     pavarde1898      6.2
vardas1905     pavarde1905     6.84
vardas1906     pavarde1906        7
vardas1907     pavarde1907     7.04
vardas1908     pavarde1908     6.64
vardas1912     pavarde1912     7.72
vardas1913     pavarde1913     7.08
vardas1914     pavarde1914     8.88
vardas1916     pavarde1916     5.88
vardas1917     pavarde1917     6.04
vardas1918     pavarde1918     7.76
vardas1920     pavarde1920     7.48
vardas1921     pavarde1921     5.44
vardas1922     pavarde1922     5.76
vardas1923     pavarde1923     7.44
vardas1925     pavarde1925      5.4
vardas1926     pavarde1926     8.72
vardas1927     pavarde1927     6.96
vardas1929     pavarde1929     8.04
vardas1930     pavarde1930     5.24
vardas1931     pavarde1931     7.76
vardas1935     pavarde1935      6.4
vardas1936     pavarde1936     5.96
vardas1938     pavarde1938     8.04
vardas1941     pavarde1941     5.16
vardas1942     pavarde1942     7.24
vardas1943     pavarde1943     6.68
vardas1945     pavarde1945     6.92
vardas1946     pavarde1946     8.08
vardas1948     pavarde1948     8.04
vardas1949     pavarde1949     7.24
vardas1951     pavarde1951     6.68
vardas1952     pavarde1952      6.6
vardas1954     pavarde1954      5.2
vardas1956     pavarde1956     8.08
vardas1959     pavarde1959     6.28
vardas1960     pavarde1960     7.76
vardas1962     pavarde1962     5.64
vardas1963     pavarde1963     5.08
vardas1965     pavarde1965     8.64
vardas1974     pavarde1974     6.32
vardas1976     pavarde1976      7.4
vardas1978     pavarde1978     7.96
vardas1979     pavarde1979      5.8
vardas1980     pavarde1980     6.24
vardas1981     pavarde1981      7.2
vardas1982     pavarde1982        5
vardas1984     pavarde1984     6.04
vardas1987     pavarde1987     7.24
vardas1989     pavarde1989      6.4
vardas1990     pavarde1990     7.76
vardas1991     pavarde1991      7.8
vardas1992     pavarde1992        7
vardas1994     pavarde1994      5.6
vardas1996     pavarde1996      6.8
vardas1997     pavarde1997     8.48
vardas1998     pavarde1998     7.28
vardas1999     pavarde1999     8.08
vardas2002     pavarde2002     6.52
vardas2004     pavarde2004     8.56
vardas2006     pavarde2006     7.16
vardas2007     pavarde2007     6.44
vardas2009     pavarde2009     6.84
vardas2012     pavarde2012      8.4
vardas2014     pavarde2014     5.52
vardas2016     pavarde2016        8
vardas2017     pavarde2017     8.08
vardas2018     pavarde2018     5.68
vardas2019     pavarde2019     8.16
vardas2025     pavarde2025     7.88
vardas2026     pavarde2026     8.96
vardas2027     pavarde2027     6.44
vardas2028     pavarde2028        8
vardas2030     pavarde2030        6
vardas2031     pavarde2031     5.64
vardas2032     pavarde2032     6.64
vardas2033     pavarde2033     6.44
vardas2035     pavarde2035     5.88
vardas2036     pavarde2036     6.28
vardas2037     pavarde2037     7.52
vardas2038     pavarde2038     6.52
vardas2039     pavarde2039     7.16
vardas2042     pavarde2042      6.8
vardas2044     pavarde2044     7.56
vardas2049     pavarde2049     7.36
vardas2050     pavarde2050     6.64
vardas2051     pavarde2051     6.28
vardas2052     pavarde2052     6.16
vardas2054     pavarde2054     6.44
vardas2056     pavarde2056     6.72
vardas2057     pavarde2057      6.2
vardas2058     pavarde2058     5.84
vardas2059     pavarde2059      5.4
vardas2062     pavarde2062     5.36
vardas2063     pavarde2063     7.04
vardas2065     pavarde2065     6.52
vardas2066     pavarde2066      6.4
vardas2067     pavarde2067     6.56
vardas2068     pavarde2068     7.84
vardas2074     pavarde2074     5.24
vardas2075     pavarde2075     7.24
vardas2076     pavarde2076     5.56
vardas2078     pavarde2078     5.52
vardas2079     pavarde2079     6.04
vardas2083     pavarde2083     7.64
vardas2085     pavarde2085     5.44
vardas2086     pavarde2086     5.12
vardas2089     pavarde2089     7.76
vardas2092     pavarde2092     6.24
vardas2093     pavarde2093     8.16
vardas2095     pavarde2095     8.16
vardas2096     pavarde2096     5.44
vardas2097     pavarde2097      6.4
vardas2100     pavarde2100     5.56
vardas2102     pavarde2102     7.88
vardas2103     pavarde2103      5.2
vardas2105     pavarde2105      8.8
vardas2107     pavarde2107      5.2
vardas2108     pavarde2108        8
vardas2109     pavarde2109     5.52
