Vardas         Pavarde        Galutinis (vid.)
vardas2060     pavarde2060     4.56
vardas2061     pavarde2061      3.4
vardas2064     pavarde2064        4
vardas2069     pavarde2069     2.96
vardas2070     pavarde2070     4.28
vardas2071     pavarde2071     4.92
vardas2072     pavarde2072     3.72
vardas2073     pavarde2073     4.04
vardas2077     pavarde2077     3.16
vardas2080     pavarde2080     3.44
vardas2081     pavarde2081     4.84
vardas2082     pavarde2082     4.12
vardas2084     pavarde2084      3.2
vardas2087     pavarde2087      3.6
vardas2088     pavarde2088      3.4
vardas2090     pavarde2090     4.16
vardas2091     pavarde2091     3.68
vardas2094     pavarde2094     2.88
vardas2098     pavarde2098     4.28
vardas2099     pavarde2099      3.6
vardas2101     pavarde2101     3.28
vardas2104     pavarde2104     3.76
vardas2106     pavarde2106     4.56
vardas2118     pavarde2118     2.36
vardas2123     pavarde2123      2.6
vardas2124     pavarde2124     3.08
vardas2127     pavarde2127      2.8
vardas2129     pavarde2129     2.68
vardas2130     pavarde2130      2.6
vardas2133     pavarde2133     2.96
vardas2134     pavarde2134     3.24
vardas2135     pavarde2135      2.2
vardas2138     pavarde2138     4.16
vardas2139     pavarde2139     3.88
vardas2141     pavarde2141     3.68
vardas2142     pavarde2142     3.68
vardas2144     pavarde2144      4.2
vardas2146     pavarde2146      3.8
vardas2149     pavarde2149     2.92
vardas2155     pavarde2155     3.36
vardas2157     pavarde2157     3.48
vardas2160     pavarde2160     2.76
vardas2161     pavarde2161      3.2
vardas2166     pavarde2166     3.56
vardas2167     pavarde2167     3.76
vardas2170     pavarde2170     3.76
vardas2173     pavarde2173     4.12
vardas2175     pavarde2175      3.4
vardas2177     pavarde2177      4.8
vardas2179     pavarde2179      4.6
vardas2183     pavarde2183     4.52
vardas2188     pavarde2188     2.76
vardas2189     pavarde2189     4.48
vardas2190     pavarde2190      4.6
vardas2192     pavarde2192     3.44
vardas2195     pavarde2195      3.4
vardas2196     pavarde2196     3.48
vardas2200     pavarde2200     3.68
vardas2207     pavarde2207     4.72
vardas2212     pavarde2212     4.32
vardas2213     pavarde2213     4.36
vardas2220     pavarde2220     4.48
vardas2221     pavarde2221      3.8
vardas2225     pavarde2225     3.76
vardas2226     pavarde2226     4.52
vardas2235     pavarde2235     3.72
vardas2236     pavarde2236     4.52
vardas2237     pavarde2237     4.64
vardas2240     pavarde2240     3.08
vardas2242     pavarde2242     4.12
vardas2245     pavarde2245     4.64
vardas2246     pavarde2246      3.6
vardas2255     pavarde2255     3.92
vardas2256     pavarde2256     4.28
vardas2259     pavarde2259     3.76
vardas2261     pavarde2261     4.28
vardas2264     pavarde2264     3.28
vardas2267     pavarde2267     3.96
vardas2271     pavarde2271        4
vardas2272     pavarde2272     3.24
vardas2273     pavarde2273     4.48
vardas2277     pavarde2277     2.96
vardas2279     pavarde2279     4.84
vardas2282     pavarde2282     2.48
vardas2283     pavarde2283     2.44
vardas2285     pavarde2285     3.28
vardas2288     pavarde2288     3.08
vardas2290     pavarde2290     3.32
vardas2294     pavarde2294     4.56
vardas2295     pavarde2295      4.2
vardas2298     pavarde2298      1.8
vardas2302     pavarde2302     4.68
vardas2303     pavarde2303     2.92
vardas2304     pavarde2304      3.6
vardas2307     pavarde2307     3.52
vardas2309     pavarde2309      4.8
vardas2312     pavarde2312     4.88
vardas2314     pavarde2314     4.96
vardas2315     pavarde2315     2.36
vardas2316     pavarde2316     3.84
vardas2317     pavarde2317      2.4
vardas2318     pavarde2318     3.44
vardas2319     pavarde2319     4.88
vardas2320     pavarde2320     2.44
vardas2324     pavarde2324     3.16
vardas2328     pavarde2328     4.04
vardas2329     pavarde2329     4.36
vardas2332     pavarde2332     3.44
vardas2338     pavarde2338     3.56
vardas2339     pavarde2339     3.92
vardas2342     pavarde2342      3.2
vardas2348     pavarde2348     3.48
vardas2351     pavarde2351     2.96
vardas2352     pavarde2352     2.12
vardas2354     pavarde2354     4.88
vardas2356     pavarde2356     2.24
vardas2360     pavarde2360     4.36
vardas2361     pavarde2361     3.76
vardas2366     pavarde2366     3.28
vardas2367     pavarde2367     2.32
vardas2371     pavarde2371     4.48
vardas2372     pavarde2372     4.64
vardas2385     pavarde2385     3.04
vardas2386     pavarde2386     4.32
vardas2388     pavarde2388     4.28
vardas2390     pavarde2390     3.92
vardas2399     pavarde2399      4.8
vardas2400     pavarde2400     3.12
vardas2401     pavarde2401      2.2
vardas2405     pavarde2405     4.28
vardas2406     pavarde2406     4.84
vardas2407     pavarde2407      4.6
vardas2410     pavarde2410     2.52
vardas2412     pavarde2412     3.52
vardas2413     pavarde2413     3.68
vardas2418     pavarde2418     4.88
vardas2421     pavarde2421     2.68
vardas2422     pavarde2422     4.44
vardas2424     pavarde2424     4.48
vardas2426     pavarde2426     3.72
vardas2427     pavarde2427     3.16
vardas2428     pavarde2428     3.76
vardas2430     pavarde2430     4.52
vardas2434     pavarde2434      4.4
vardas2436     pavarde2436     4.12
vardas2438     pavarde2438     3.04
vardas2440     pavarde2440      4.4
vardas2441     pavarde2441     3.92
vardas2443     pavarde2443     2.12
vardas2445     pavarde2445     2.68
vardas2446     pavarde2446      4.8
vardas2447     pavarde2447     4.88
vardas2448     pavarde2448     2.92
vardas2453     pavarde2453     3.52
vardas2459     pavarde2459     4.16
vardas2460     pavarde2460     4.72
vardas2461     pavarde2461     3.92
vardas2466     pavarde2466     3.88
vardas2469     pavarde2469      3.4
vardas2472     pavarde2472     4.68
vardas2474     pavarde2474     2.84
vardas2475     pavarde2475     3.72
vardas2477     pavarde2477     3.68
vardas2482     pavarde2482     4.08
vardas2487     pavarde2487     4.44
vardas2492     pavarde2492     2.44
vardas2495     pavarde2495     3.76
vardas2498     pavarde2498      4.2
vardas2500     pavarde2500      2.2
vardas2502     pavarde2502     2.64
vardas2503     pavarde2503     3.44
vardas2505     pavarde2505     4.72
vardas2506     pavarde2506     4.52
vardas2507     pavarde2507     4.64
vardas2510     pavarde2510     4.92
vardas2511     pavarde2511      4.4
vardas2515     pavarde2515      4.8
vardas2516     pavarde2516     4.72
vardas2517     pavarde2517     3.28
vardas2523     pavarde2523        4
vardas2524     pavarde2524     2.76
vardas2525     pavarde2525     2.84
vardas2530     pavarde2530      3.4
vardas2536     pavarde2536     4.12
vardas2540     pavarde2540     4.52
vardas2541     pavarde2541     2.92
vardas2542     pavarde2542     2.92
vardas2543     pavarde2543     3.32
vardas2544     pavarde2544     2.76
vardas2545     pavarde2545     4.44
vardas2551     pavarde2551     4.32
vardas2553     pavarde2553     3.44
vardas2554     pavarde2554     3.64
vardas2557     pavarde2557     2.92
vardas2560     pavarde2560     3.52
vardas2564     pavarde2564     3.92
vardas2566     pavarde2566     2.68
vardas2567     pavarde2567     3.92
vardas2568     pavarde2568     2.72
vardas2572     pavarde2572     3.24
vardas2573     pavarde2573     4.76
vardas2576     pavarde2576      2.6
vardas2578     pavarde2578     4.12
vardas2579     pavarde2579      3.8
vardas2582     pavarde2582     2.52
vardas2584     pavarde2584     2.56
vardas2585     pavarde2585      2.2
vardas2586     pavarde2586     3.44
vardas2587     pavarde2587     3.72
vardas2589     pavarde2589     2.52
vardas2590     pavarde2590     4.24
vardas2594     pavarde2594     3.84
vardas2595     pavarde2595     3.24
vardas2598     pavarde2598     4.24
vardas2599     pavarde2599      3.4
vardas2601     pavarde2601     4.36
vardas2604     pavarde2604     2.92
vardas2615     pavarde2615     3.32
vardas2619     pavarde2619     3.08
vardas2624     pavarde2624     4.88
vardas2626     pavarde2626     2.36
vardas2629     pavarde2629     4.52
vardas2631     pavarde2631      3.6
vardas2632     pavarde2632     4.72
vardas2633     pavarde2633     4.48
vardas2634     pavarde2634        3
vardas2635     pavarde2635     3.04
vardas2636     pavarde2636     3.36
vardas2638     pavarde2638     4.56
vardas2640     pavarde2640      4.4
vardas2641     pavarde2641     3.48
vardas2644     pavarde2644     4.56
vardas2646     pavarde2646     2.76
vardas2648     pavarde2648     3.36
vardas2651     pavarde2651     3.04
vardas2653     pavarde2653     4.96
vardas2654     pavarde2654     2.36
vardas2656     pavarde2656     4.72
vardas2657     pavarde2657     2.68
vardas2659     pavarde2659     3.96
vardas2661     pavarde2661     4.84
vardas2670     pavarde2670     2.52
vardas2673     pavarde2673     4.08
vardas2682     pavarde2682     4.72
vardas2683     pavarde2683     4.68
vardas2684     pavarde2684        3
vardas2685     pavarde2685     3.24
vardas2687     pavarde2687     4.84
vardas2689     pavarde2689     3.28
vardas2692     pavarde2692     4.28
vardas2694     pavarde2694     4.96
vardas2695     pavarde2695     3.52
vardas2696     pavarde2696     3.36
vardas2702     pavarde2702     3.44
vardas2705     pavarde2705     4.72
vardas2706     pavarde2706     4.72
vardas2710     pavarde2710     4.24
vardas2713     pavarde2713     4.92
vardas2714     pavarde2714     4.24
vardas2716     pavarde2716     1.96
vardas2717     pavarde2717     3.84
vardas2719     pavarde2719     4.16
vardas2722     pavarde2722      2.6
vardas2724     pavarde2724     3.04
vardas2729     pavarde2729      4.4
vardas2732     pavarde2732     4.84
vardas2733     pavarde2733     4.12
vardas2736     pavarde2736     4.28
vardas2741     pavarde2741      4.8
vardas2748     pavarde2748     4.88
vardas2753     pavarde2753     3.68
vardas2758     pavarde2758     3.04
vardas2761     pavarde2761     4.24
vardas2763     pavarde2763     3.44
vardas2765     pavarde2765        4
vardas2768     pavarde2768     4.88
vardas2770     pavarde2770      3.8
vardas2772     pavarde2772     3.72
vardas2775     pavarde2775     4.96
vardas2776     pavarde2776     3.36
vardas2777     pavarde2777      3.8
vardas2779     pavarde2779     4.36
vardas2780     pavarde2780     4.44
vardas2783     pavarde2783     3.88
vardas2784     pavarde2784      4.6
vardas2785     pavarde2785     3.44
vardas2786     pavarde2786     3.64
vardas2791     pavarde2791     3.24
vardas2792     pavarde2792     1.56
vardas2793     pavarde2793     3.76
vardas2794     pavarde2794     4.28
vardas2798     pavarde2798     3.36
vardas2802     pavarde2802     4.68
vardas2807     pavarde2807        4
vardas2808     pavarde2808     3.64
vardas2809     pavarde2809     4.32
vardas2811     pavarde2811     4.76
vardas2813     pavarde2813     2.04
vardas2814     pavarde2814     3.84
vardas2816     pavarde2816     3.44
vardas2818     pavarde2818     3.12
vardas2819     pavarde2819      2.6
vardas2820     pavarde2820     3.44
vardas2821     pavarde2821     3.32
vardas2822     pavarde2822     4.36
vardas2823     pavarde2823     4.56
vardas2826     pavarde2826     3.88
vardas2828     pavarde2828      4.2
vardas2832     pavarde2832     3.52
vardas2834     pavarde2834     2.88
vardas2836     pavarde2836     2.68
vardas2837     pavarde2837     2.96
vardas2838     pavarde2838     4.64
vardas2839     pavarde2839     2.96
vardas2845     pavarde2845     3.64
vardas2846     pavarde2846     2.68
vardas2849     pavarde2849     4.52
vardas2850     pavarde2850     3.44
vardas2852     pavarde2852     3.84
vardas2854     pavarde2854     4.72
vardas2857     pavarde2857     3.48
vardas2861     pavarde2861     4.56
vardas2862     pavarde2862      4.8
vardas2867     pavarde2867     4.52
vardas2870     pavarde2870     3.84
vardas2873     pavarde2873     3.88
vardas2874     pavarde2874      3.2
vardas2877     pavarde2877     4.68
vardas2883     pavarde2883     4.96
vardas2887     pavarde2887     2.68
vardas2893     pavarde2893     3.04
vardas2895     pavarde2895        3
vardas2896     pavarde2896     2.52
vardas2898     pavarde2898     3.36
vardas2900     pavarde2900     4.92
vardas2904     pavarde2904        3
vardas2907     pavarde2907      4.2
vardas2908     pavarde2908     2.92
vardas2911     pavarde2911     3.44
